n_over_m,sparsity,condition,seed,feature,w_norm,I_i,D_i,self_drop,collateral,n_represented
2,0.8,lat,3,6,1.9828535318374634,0.054402489215135574,0.4925892651081085,1.012984275817871,0.05640323832631111,19
2,0.8,lat,3,7,1.9810853004455566,0.05437769368290901,0.4918350577354431,1.0181663036346436,0.05614514648914337,19
2,0.8,lat,3,8,2.213911771774292,0.0545460470020771,0.49480098485946655,1.024742603302002,0.058435022830963135,19
2,0.8,lat,3,9,2.0970942974090576,0.06960984319448471,0.4701807200908661,1.004440426826477,0.05627509579062462,19
2,0.8,lat,3,10,2.009390115737915,0.06260519474744797,0.4710756540298462,1.022787094116211,0.05555631220340729,19
2,0.8,lat,3,11,1.717750906944275,0.08816013485193253,0.4419301152229309,1.0464494228363037,0.05685027316212654,19
2,0.8,lat,3,12,1.7083817720413208,0.08766204863786697,0.43828243017196655,1.023818850517273,0.05819064378738403,19
2,0.8,lat,3,13,1.998152256011963,0.062382251024246216,0.4663372337818146,1.0042730569839478,0.056711211800575256,19
2,0.8,lat,3,14,1.8673875331878662,0.056844186037778854,0.4870276153087616,0.9924101829528809,0.05614543706178665,19
2,0.8,lat,3,15,2.074558973312378,0.06955400854349136,0.46029946208000183,1.0153958797454834,0.05574299395084381,19
2,0.8,lat,3,16,1.6295745372772217,0.12857457995414734,0.40900853276252747,1.0357532501220703,0.06164763495326042,19
2,0.8,lat,3,17,0.9219801425933838,0.12623631954193115,0.13437828421592712,0.4027329087257385,0.09755951166152954,19
2,0.8,lat,3,18,1.3012481927871704,0.1286175698041916,0.26068049669265747,0.7131943106651306,0.07923225313425064,19
2,0.8,lat,4,0,2.0274415016174316,0.05755891278386116,0.5013828277587891,1.0505536794662476,0.06095290184020996,18
2,0.8,lat,4,1,2.0760257244110107,0.0618467815220356,0.5008192658424377,1.052074909210205,0.06197555735707283,18
2,0.8,lat,4,2,1.9655545949935913,0.052945803850889206,0.49974262714385986,1.0616389513015747,0.0614151656627655,18
2,0.8,lat,4,3,2.015425205230713,0.05290152505040169,0.49942660331726074,1.0454661846160889,0.061517152935266495,18
2,0.8,lat,4,4,1.8292195796966553,0.004418208263814449,0.9874520897865295,1.147910714149475,2.079904152196832e-05,18
2,0.8,lat,4,5,1.964418888092041,0.05294431373476982,0.4991605877876282,1.043931484222412,0.06244645267724991,18
2,0.8,lat,4,6,2.0143680572509766,0.05290250852704048,0.4989036023616791,1.0458930730819702,0.06149357184767723,18
2,0.8,lat,4,7,2.0209569931030273,0.05356042459607124,0.5044162273406982,1.0306814908981323,0.06077248230576515,18
2,0.8,lat,4,8,2.02087140083313,0.057554639875888824,0.49814337491989136,1.0361758470535278,0.06180603429675102,18
2,0.8,lat,4,9,2.0667409896850586,0.061839982867240906,0.496367871761322,1.054150104522705,0.061867840588092804,18
2,0.8,lat,4,10,1.6444331407546997,0.05782489478588104,0.4999021589756012,1.0046944618225098,0.05831582844257355,18
2,0.8,lat,4,11,1.9776899814605713,0.07484668493270874,0.49799656867980957,1.0348217487335205,0.0597899854183197,18
2,0.8,lat,4,12,1.8661307096481323,0.055997103452682495,0.49814268946647644,1.0505601167678833,0.05937917158007622,18
2,0.8,lat,4,13,1.0355510711669922,0.06093651428818703,0.8940979242324829,1.1450635194778442,2.071908602374606e-05,18
2,0.8,lat,4,14,1.9744553565979004,0.07484769076108932,0.49636146426200867,1.016661286354065,0.06084918975830078,18
2,0.8,lat,4,15,1.9993195533752441,0.05354835465550423,0.49371036887168884,1.0338366031646729,0.06062884256243706,18
2,0.8,lat,4,16,1.8583875894546509,0.055953238159418106,0.49406641721725464,1.0102603435516357,0.06179095059633255,18
2,0.8,lat,4,18,1.6271116733551025,0.057771939784288406,0.4894736111164093,0.9922696352005005,0.059080034494400024,18
2,0.9,baseline,0,0,1.2470425367355347,0.05553838983178139,0.48657500743865967,1.0261609554290771,0.053346678614616394,20
2,0.9,baseline,0,1,1.1773931980133057,0.056133657693862915,0.48459702730178833,1.0131189823150635,0.05284910276532173,20
2,0.9,baseline,0,2,1.355778694152832,0.05568268895149231,0.5025738477706909,1.0093199014663696,0.05289754271507263,20
2,0.9,baseline,0,3,1.2666925191879272,0.05625759810209274,0.4891871213912964,1.0025099515914917,0.05268669128417969,20
2,0.9,baseline,0,4,1.2421915531158447,0.0580015666782856,0.46869081258773804,1.0319294929504395,0.05404523015022278,20
2,0.9,baseline,0,5,1.2399933338165283,0.05551557242870331,0.4812173545360565,1.015154242515564,0.05394706130027771,20
2,0.9,baseline,0,6,1.4931366443634033,0.05918201059103012,0.4901241958141327,1.0196117162704468,0.05251029133796692,20
2,0.9,baseline,0,7,1.2425564527511597,0.058022305369377136,0.4688439667224884,1.0271164178848267,0.05427401140332222,20
2,0.9,baseline,0,8,1.1616175174713135,0.056149452924728394,0.4715966582298279,1.0053695440292358,0.05327201634645462,20
2,0.9,baseline,0,9,1.4470014572143555,0.06962640583515167,0.44094857573509216,1.0745195150375366,0.055556267499923706,20
2,0.9,baseline,0,10,1.4021928310394287,0.0671793520450592,0.44588711857795715,1.0440778732299805,0.055429741740226746,20
2,0.9,baseline,0,11,1.247748851776123,0.056259989738464355,0.47469475865364075,1.0017602443695068,0.052697136998176575,20
2,0.9,baseline,0,12,1.4364367723464966,0.06949362903833389,0.43499353528022766,1.0555856227874756,0.05655868351459503,20
2,0.9,baseline,0,13,1.4633221626281738,0.07914803177118301,0.41413211822509766,1.099263310432434,0.059586506336927414,20
2,0.9,baseline,0,14,1.3370718955993652,0.08562275767326355,0.37081724405288696,1.195907473564148,0.06339827924966812,20
2,0.9,baseline,0,15,1.3853697776794434,0.06706494092941284,0.4356854259967804,1.0549746751785278,0.05499536171555519,20
2,0.9,baseline,0,16,1.3086397647857666,0.05570060387253761,0.4681139886379242,1.0055574178695679,0.05305870622396469,20
2,0.9,baseline,0,17,1.4485517740249634,0.07885529100894928,0.40661269426345825,1.1309077739715576,0.058191608637571335,20
2,0.9,baseline,0,18,1.3240997791290283,0.08541462570428848,0.3643091917037964,1.2027359008789062,0.0633738785982132,20
2,0.9,baseline,0,19,1.4501745700836182,0.05925893783569336,0.46212542057037354,0.9969807863235474,0.05362684652209282,20
2,0.9,baseline,1,0,1.3115789890289307,0.05671999230980873,0.48397210240364075,1.0190839767456055,0.0532323382794857,20
2,0.9,baseline,1,1,1.2838928699493408,0.05416982248425484,0.5144242644309998,1.0205587148666382,0.05309667810797691,20
2,0.9,baseline,1,2,1.229731798171997,0.0627371221780777,0.4388546347618103,1.068813681602478,0.05631604790687561,20
2,0.9,baseline,1,3,1.2266292572021484,0.06273352354764938,0.4367087185382843,1.0747150182724,0.05603739619255066,20
2,0.9,baseline,1,4,1.4902178049087524,0.05690892040729523,0.4838525950908661,1.0017694234848022,0.053387295454740524,20
2,0.9,baseline,1,5,1.5171712636947632,0.05833791568875313,0.4904489815235138,1.019513726234436,0.05290897190570831,20
2,0.9,baseline,1,6,1.3466094732284546,0.06051898002624512,0.4635448455810547,1.0368818044662476,0.05405506491661072,20
2,0.9,baseline,1,7,1.5175279378890991,0.06872406601905823,0.44150447845458984,1.0467908382415771,0.05548826605081558,20
2,0.9,baseline,1,8,1.47756826877594,0.05691060423851013,0.47569897770881653,1.0149340629577637,0.052742261439561844,20
2,0.9,baseline,1,9,1.2904767990112305,0.056713223457336426,0.4685862958431244,1.0132594108581543,0.05354173108935356,20
2,0.9,baseline,1,10,1.491285800933838,0.07373756170272827,0.41817033290863037,1.1089673042297363,0.05870334804058075,20
2,0.9,baseline,1,11,1.6097931861877441,0.07988669723272324,0.4187697768211365,1.0944043397903442,0.05768633633852005,20
2,0.9,baseline,1,12,1.5029921531677246,0.06997647881507874,0.43321219086647034,1.0763535499572754,0.05725322291254997,20
2,0.9,baseline,1,13,1.50364089012146,0.06858891993761063,0.4340706169605255,1.0544705390930176,0.055252570658922195,20
2,0.9,baseline,1,14,1.4783642292022705,0.07386577874422073,0.41044697165489197,1.112528920173645,0.05847824737429619,20
2,0.9,baseline,1,15,1.4915460348129272,0.06987033784389496,0.42720097303390503,1.083765983581543,0.05692777410149574,20
2,0.9,baseline,1,16,1.3274563550949097,0.060279376804828644,0.4516822397708893,1.029388189315796,0.05454045906662941,20
2,0.9,baseline,1,17,1.475678563117981,0.05837471783161163,0.46377578377723694,1.0071732997894287,0.053555287420749664,20
2,0.9,baseline,1,18,1.2210336923599243,0.05416249483823776,0.46532049775123596,1.0110973119735718,0.05355687066912651,20
2,0.9,baseline,1,19,1.578547716140747,0.07962964475154877,0.4033701717853546,1.1019973754882812,0.0577593669295311,20
2,0.9,baseline,2,0,1.1972973346710205,0.05619034543633461,0.4884680509567261,1.0137434005737305,0.05359767749905586,20
2,0.9,baseline,2,1,1.18967604637146,0.057326968759298325,0.4971279799938202,1.0215072631835938,0.052402984350919724,20
2,0.9,baseline,2,2,1.371048927307129,0.061399590224027634,0.47521910071372986,1.0252137184143066,0.05334172025322914,20
2,0.9,baseline,2,3,1.3485174179077148,0.05599799379706383,0.5025344491004944,1.0340131521224976,0.05392438545823097,20
2,0.9,baseline,2,4,1.4006985425949097,0.05540411174297333,0.4926195740699768,1.0073771476745605,0.052284371107816696,20
2,0.9,baseline,2,5,1.3884974718093872,0.05542685464024544,0.4839913845062256,0.9940338134765625,0.0529855377972126,20
2,0.9,baseline,2,6,1.4274545907974243,0.06207955628633499,0.4635898172855377,1.0391342639923096,0.054613955318927765,20
2,0.9,baseline,2,7,1.4314675331115723,0.0619841068983078,0.4665500819683075,1.036544919013977,0.0546804778277874,20
2,0.9,baseline,2,8,1.4252136945724487,0.060144104063510895,0.47881588339805603,1.0259804725646973,0.05387132242321968,20
2,0.9,baseline,2,9,1.1751161813735962,0.05618985742330551,0.47056668996810913,1.018357753753662,0.053331248462200165,20
2,0.9,baseline,2,10,1.4419949054718018,0.058148302137851715,0.47684746980667114,1.0172172784805298,0.05397380515933037,20
2,0.9,baseline,2,11,1.4436074495315552,0.05807176232337952,0.47822296619415283,1.0255593061447144,0.053548529744148254,20
2,0.9,baseline,2,12,1.3430287837982178,0.06140299141407013,0.45600801706314087,1.0134493112564087,0.05397045612335205,20
2,0.9,baseline,2,13,1.4004848003387451,0.06011010333895683,0.4624515771865845,1.0242348909378052,0.05397890880703926,20
2,0.9,baseline,2,14,1.2835440635681152,0.11281201988458633,0.30626046657562256,1.4867185354232788,0.07583049684762955,20
2,0.9,baseline,2,15,1.3409051895141602,0.09730168431997299,0.3607085049152374,1.2837870121002197,0.06810448318719864,20
2,0.9,baseline,2,16,1.301594614982605,0.05600934848189354,0.4681069850921631,1.0246737003326416,0.054406266659498215,20
2,0.9,baseline,2,17,1.2777179479599,0.11356737464666367,0.30199798941612244,1.4247138500213623,0.07849957048892975,20
2,0.9,baseline,2,18,1.3392298221588135,0.09794685989618301,0.358364999294281,1.276067852973938,0.06784369796514511,20
2,0.9,baseline,2,19,1.1251778602600098,0.05734747275710106,0.44458743929862976,0.9969155192375183,0.05372799560427666,20
2,0.9,baseline,3,0,1.1435210704803467,0.0575186088681221,0.4815734922885895,1.0160118341445923,0.053712185472249985,20
2,0.9,baseline,3,1,1.2194139957427979,0.05677509307861328,0.48010721802711487,1.0162073373794556,0.052766405045986176,20
2,0.9,baseline,3,2,1.2163127660751343,0.056973330676555634,0.4767078459262848,1.0040771961212158,0.05334950610995293,20
2,0.9,baseline,3,3,1.1648964881896973,0.0584588497877121,0.4717952013015747,1.0272189378738403,0.053595591336488724,20
2,0.9,baseline,3,4,1.1621445417404175,0.058550283312797546,0.46916890144348145,1.0215098857879639,0.05388692766427994,20
2,0.9,baseline,3,5,1.2598273754119873,0.055882636457681656,0.4907894432544708,1.0132805109024048,0.05264824256300926,20
2,0.9,baseline,3,6,1.309531331062317,0.05618876591324806,0.48344919085502625,0.9910726547241211,0.05267980322241783,20
2,0.9,baseline,3,7,1.308562159538269,0.05621088296175003,0.4827345013618469,1.003621220588684,0.05198714882135391,20
2,0.9,baseline,3,8,1.3657581806182861,0.0577797070145607,0.4831754267215729,1.0023571252822876,0.051371123641729355,20
2,0.9,baseline,3,9,2.593369483947754,0.06564710289239883,0.8170021772384644,1.045229196548462,0.0653037428855896,20
2,0.9,baseline,3,10,1.6354503631591797,0.07284215092658997,0.47333845496177673,1.0158624649047852,0.05501360073685646,20
2,0.9,baseline,3,11,1.1151970624923706,0.05758880451321602,0.45822790265083313,1.022357702255249,0.05321848392486572,20
2,0.9,baseline,3,12,1.3571528196334839,0.0576779730618,0.47728556394577026,0.9828171133995056,0.05259000509977341,20
2,0.9,baseline,3,13,1.3776733875274658,0.0737638995051384,0.43512633442878723,0.9920350313186646,0.059142738580703735,20
2,0.9,baseline,3,14,1.2286535501480103,0.05577957630157471,0.46809402108192444,1.0037795305252075,0.05307551473379135,20
2,0.9,baseline,3,15,1.0174965858459473,0.0918777585029602,0.1641988903284073,1.3844738006591797,0.08512814342975616,20
2,0.9,baseline,3,16,1.0853030681610107,0.08857697248458862,0.20786118507385254,0.9871640205383301,0.10693388432264328,20
2,0.9,baseline,3,17,1.5469437837600708,0.06943067163228989,0.4240536391735077,1.032745599746704,0.05476253852248192,20
2,0.9,baseline,3,18,1.1859287023544312,0.04532020166516304,0.3600892126560211,1.1706141233444214,0.036328479647636414,20
2,0.9,baseline,3,19,1.3153854608535767,0.07496867328882217,0.3876822590827942,1.1517491340637207,0.0522904209792614,20
2,0.9,baseline,4,0,1.2476873397827148,0.05374893918633461,0.5034003853797913,1.0034610033035278,0.052423857152462006,20
2,0.9,baseline,4,1,1.359471321105957,0.057239364832639694,0.4866673946380615,1.019562840461731,0.05419459939002991,20
2,0.9,baseline,4,2,1.214253544807434,0.05593930929899216,0.48214706778526306,1.0210551023483276,0.05443042889237404,20
2,0.9,baseline,4,3,1.3292813301086426,0.06436637789011002,0.466396689414978,1.0570926666259766,0.05529698729515076,20
2,0.9,baseline,4,4,1.373562216758728,0.07159563899040222,0.4352244734764099,1.0760390758514404,0.05578029900789261,20
2,0.9,baseline,4,5,1.2059978246688843,0.05590410158038139,0.47581371665000916,1.0343382358551025,0.0537421815097332,20
2,0.9,baseline,4,6,1.3543955087661743,0.08066754788160324,0.3952244222164154,1.1670191287994385,0.0612042136490345,20
2,0.9,baseline,4,7,1.4041635990142822,0.05637332797050476,0.489722341299057,1.0186409950256348,0.053644970059394836,20
2,0.9,baseline,4,8,1.315176010131836,0.059386786073446274,0.46739503741264343,1.0139656066894531,0.05333899334073067,20
2,0.9,baseline,4,9,1.336148738861084,0.057246994227170944,0.4700697362422943,1.0295555591583252,0.053656283766031265,20
2,0.9,baseline,4,10,1.2230955362319946,0.053741373121738434,0.483806848526001,0.9973568916320801,0.05274125933647156,20
2,0.9,baseline,4,11,1.3143666982650757,0.05948469042778015,0.4663478434085846,1.0129294395446777,0.05333030968904495,20
2,0.9,baseline,4,12,1.440640926361084,0.076044000685215,0.4238184094429016,1.089137077331543,0.05728412792086601,20
2,0.9,baseline,4,13,1.4750628471374512,0.06294900178909302,0.4683508276939392,1.0358864068984985,0.05347304418683052,20
2,0.9,baseline,4,14,1.3361797332763672,0.08048256486654282,0.38526761531829834,1.1613057851791382,0.06163967400789261,20
2,0.9,baseline,4,15,1.3854563236236572,0.056359536945819855,0.4768155813217163,1.0195730924606323,0.05359702929854393,20
2,0.9,baseline,4,16,1.4260824918746948,0.07592274248600006,0.4156232178211212,1.0879944562911987,0.057540297508239746,20
2,0.9,baseline,4,17,1.3302483558654785,0.07166602462530136,0.40797990560531616,1.058017373085022,0.056671418249607086,20
2,0.9,baseline,4,18,1.4597114324569702,0.0630142092704773,0.45844173431396484,1.0162070989608765,0.05451231822371483,20
2,0.9,baseline,4,19,1.2585062980651855,0.06430033594369888,0.4183225929737091,1.051674485206604,0.05567065626382828,20
2,0.9,input_at,0,0,1.1562347412109375,0.057317689061164856,0.48657047748565674,1.014638066291809,0.055789198726415634,19
2,0.9,input_at,0,1,1.1181468963623047,0.05709926784038544,0.47412246465682983,1.0183641910552979,0.056696176528930664,19
2,0.9,input_at,0,2,1.2235829830169678,0.05531693622469902,0.4900956153869629,1.0117939710617065,0.056313157081604004,19
2,0.9,input_at,0,3,1.2889037132263184,0.05639788880944252,0.48753592371940613,1.0045907497406006,0.055327579379081726,19
2,0.9,input_at,0,4,1.1986398696899414,0.05734066665172577,0.47153428196907043,1.0293724536895752,0.056772615760564804,19
2,0.9,input_at,0,5,1.076103925704956,0.02228206768631935,0.6222559213638306,1.2454185485839844,0.0011892101028934121,19
2,0.9,input_at,0,6,1.4291044473648071,0.05777802690863609,0.4878391921520233,1.0112279653549194,0.05539955198764801,19
2,0.9,input_at,0,7,1.1991738080978394,0.057355962693691254,0.47188615798950195,1.0224363803863525,0.05715101212263107,19
2,0.9,input_at,0,8,1.1169872283935547,0.05710916593670845,0.4730738401412964,1.0224144458770752,0.05646222084760666,19
2,0.9,input_at,0,9,1.468672513961792,0.05602119490504265,0.48961368203163147,1.0136728286743164,0.05569015443325043,19
2,0.9,input_at,0,10,1.3543801307678223,0.08519937843084335,0.3962603211402893,1.1169925928115845,0.06520529836416245,19
2,0.9,input_at,0,11,1.2869102954864502,0.056379128247499466,0.4860818386077881,0.9988162517547607,0.055655285716056824,19
2,0.9,input_at,0,12,1.4675085544586182,0.05599605292081833,0.48892146348953247,1.0040168762207031,0.056250374764204025,19
2,0.9,input_at,0,13,1.427713394165039,0.12663742899894714,0.418679416179657,1.096261739730835,0.0635339766740799,19
2,0.9,input_at,0,14,1.142817497253418,0.05735444277524948,0.4752276539802551,1.0058931112289429,0.05623802915215492,19
2,0.9,input_at,0,15,1.350337266921997,0.0849360004067421,0.39455923438072205,1.1721957921981812,0.062128107994794846,19
2,0.9,input_at,0,16,1.2109243869781494,0.05533609166741371,0.47994497418403625,1.0144511461257935,0.056166019290685654,19
2,0.9,input_at,0,17,1.4245784282684326,0.12647895514965057,0.41750749945640564,1.1392731666564941,0.06116076186299324,19
